timestamp_utc,run_id,elapsed_s,num_requests_running,num_requests_waiting,gpu_kv_cache_usage_fraction,num_preemptions_total,prompt_tokens_total,generation_tokens_total,time_to_first_token_seconds_sum,time_to_first_token_seconds_count,inter_token_latency_seconds_sum,inter_token_latency_seconds_count,e2e_request_latency_seconds_sum,e2e_request_latency_seconds_count,request_queue_time_seconds_sum,request_queue_time_seconds_count,request_success_total
2026-07-15T07:33:07.680381+00:00,qwen7b_gpu_a100_offload_chatbot_sharegpt,70.2553870677948,1.0,0.0,0.01567016582991021,0.0,508.0,4423.0,0.04987621307373047,1.0,60.10499310493469,4422.0,,,,,
2026-07-15T07:33:08.683671+00:00,qwen7b_gpu_a100_offload_chatbot_sharegpt,71.25867676734924,1.0,0.0,0.015873015873015928,0.0,508.0,4496.0,0.04987621307373047,1.0,61.108686208724976,4495.0,,,,,
2026-07-15T07:33:09.687228+00:00,qwen7b_gpu_a100_offload_chatbot_sharegpt,72.26223373413086,1.0,0.0,0.01612657842689791,0.0,508.0,4569.0,0.04987621307373047,1.0,62.11197543144226,4568.0,,,,,
2026-07-15T07:33:10.690820+00:00,qwen7b_gpu_a100_offload_chatbot_sharegpt,73.26582622528076,1.0,0.0,0.016329428470003515,0.0,508.0,4642.0,0.04987621307373047,1.0,63.115286350250244,4641.0,,,,,
2026-07-15T07:33:11.694361+00:00,qwen7b_gpu_a100_offload_chatbot_sharegpt,74.269366979599,1.0,0.0,0.016582991023885607,0.0,508.0,4715.0,0.04987621307373047,1.0,64.11919498443604,4714.0,,,,,
2026-07-15T07:33:12.697809+00:00,qwen7b_gpu_a100_offload_chatbot_sharegpt,75.27281594276428,1.0,0.0,0.016785841066991214,0.0,508.0,4788.0,0.04987621307373047,1.0,65.12327861785889,4787.0,,,,,
2026-07-15T07:33:13.701258+00:00,qwen7b_gpu_a100_offload_chatbot_sharegpt,76.27626204490662,1.0,0.0,0.017039403620873306,0.0,508.0,4861.0,0.04987621307373047,1.0,66.12757992744446,4860.0,,,,,
2026-07-15T07:33:14.704266+00:00,qwen7b_gpu_a100_offload_chatbot_sharegpt,77.27927160263062,1.0,0.0,0.017292966174755287,0.0,508.0,4934.0,0.04987621307373047,1.0,67.13165020942688,4933.0,,,,,
2026-07-15T07:33:15.707713+00:00,qwen7b_gpu_a100_offload_chatbot_sharegpt,78.28271865844727,1.0,0.0,0.017495816217860893,0.0,508.0,5007.0,0.04987621307373047,1.0,68.13601160049438,5006.0,,,,,
2026-07-15T07:33:16.711244+00:00,qwen7b_gpu_a100_offload_chatbot_sharegpt,79.28624939918518,1.0,0.0,0.017749378771742985,0.0,508.0,5079.0,0.04987621307373047,1.0,69.12722754478455,5078.0,,,,,
2026-07-15T07:33:17.715205+00:00,qwen7b_gpu_a100_offload_chatbot_sharegpt,80.29021263122559,1.0,0.0,0.017952228814848592,0.0,508.0,5152.0,0.04987621307373047,1.0,70.13233470916748,5151.0,,,,,
2026-07-15T07:33:18.718673+00:00,qwen7b_gpu_a100_offload_chatbot_sharegpt,81.29367852210999,1.0,0.0,0.018205791368730684,0.0,508.0,5225.0,0.04987621307373047,1.0,71.13772249221802,5224.0,,,,,
2026-07-15T07:33:19.721947+00:00,qwen7b_gpu_a100_offload_chatbot_sharegpt,82.2969720363617,1.0,0.0,0.01840864141183629,0.0,508.0,5298.0,0.04987621307373047,1.0,72.1426432132721,5297.0,,,,,
2026-07-15T07:33:20.724998+00:00,qwen7b_gpu_a100_offload_chatbot_sharegpt,83.30000257492065,1.0,0.0,0.018662203965718382,0.0,508.0,5371.0,0.04987621307373047,1.0,73.14758801460266,5370.0,,,,,
2026-07-15T07:33:21.728097+00:00,qwen7b_gpu_a100_offload_chatbot_sharegpt,84.30310106277466,1.0,0.0,0.01886505400882399,0.0,508.0,5444.0,0.04987621307373047,1.0,74.15524768829346,5443.0,,,,,
2026-07-15T07:33:22.731590+00:00,qwen7b_gpu_a100_offload_chatbot_sharegpt,85.30659556388855,1.0,0.0,0.01911861656270597,0.0,508.0,5516.0,0.04987621307373047,1.0,75.1479241847992,5515.0,,,,,
2026-07-15T07:33:23.734701+00:00,qwen7b_gpu_a100_offload_chatbot_sharegpt,86.30970573425293,1.0,0.0,0.019372179116588062,0.0,508.0,5589.0,0.04987621307373047,1.0,76.1539556980133,5588.0,,,,,
2026-07-15T07:33:24.738009+00:00,qwen7b_gpu_a100_offload_chatbot_sharegpt,87.31301307678223,1.0,0.0,0.01957502915969367,0.0,508.0,5662.0,0.04987621307373047,1.0,77.15977621078491,5661.0,,,,,
2026-07-15T07:33:25.741248+00:00,qwen7b_gpu_a100_offload_chatbot_sharegpt,88.31625294685364,1.0,0.0,0.01982859171357576,0.0,508.0,5735.0,0.04987621307373047,1.0,78.16557812690735,5734.0,,,,,
2026-07-15T07:33:26.744618+00:00,qwen7b_gpu_a100_offload_chatbot_sharegpt,89.31962418556213,1.0,0.0,0.020031441756681367,0.0,508.0,5808.0,0.04987621307373047,1.0,79.17204999923706,5807.0,,,,,
2026-07-15T07:33:27.748126+00:00,qwen7b_gpu_a100_offload_chatbot_sharegpt,90.3231315612793,1.0,0.0,0.02028500431056346,0.0,508.0,5880.0,0.04987621307373047,1.0,80.16496682167053,5879.0,,,,,
2026-07-15T07:33:28.751720+00:00,qwen7b_gpu_a100_offload_chatbot_sharegpt,91.32672715187073,1.0,0.0,0.020487854353669066,0.0,508.0,5953.0,0.04987621307373047,1.0,81.17189192771912,5952.0,,,,,
2026-07-15T07:33:29.755180+00:00,qwen7b_gpu_a100_offload_chatbot_sharegpt,92.33018565177917,1.0,0.0,0.020741416907551047,0.0,508.0,6026.0,0.04987621307373047,1.0,82.1784553527832,6025.0,,,,,
2026-07-15T07:33:30.758184+00:00,qwen7b_gpu_a100_offload_chatbot_sharegpt,93.33318877220154,1.0,0.0,0.020944266950656765,0.0,508.0,6099.0,0.04987621307373047,1.0,83.18515849113464,6098.0,,,,,
2026-07-15T07:33:31.762112+00:00,qwen7b_gpu_a100_offload_chatbot_sharegpt,94.33711957931519,1.0,0.0,0.021197829504538745,0.0,508.0,6171.0,0.04987621307373047,1.0,84.17887711524963,6170.0,,,,,
2026-07-15T07:33:32.765281+00:00,qwen7b_gpu_a100_offload_chatbot_sharegpt,95.34028673171997,1.0,0.0,0.021400679547644352,0.0,508.0,6244.0,0.04987621307373047,1.0,85.18636679649353,6243.0,,,,,
2026-07-15T07:33:33.768734+00:00,qwen7b_gpu_a100_offload_chatbot_sharegpt,96.34374237060547,1.0,0.0,0.021654242101526444,0.0,508.0,6317.0,0.04987621307373047,1.0,86.19416618347168,6316.0,,,,,
2026-07-15T07:33:34.772587+00:00,qwen7b_gpu_a100_offload_chatbot_sharegpt,97.3475911617279,1.0,0.0,0.021907804655408536,0.0,508.0,6390.0,0.04987621307373047,1.0,87.18807649612427,6388.0,,,,,
2026-07-15T07:33:35.775842+00:00,qwen7b_gpu_a100_offload_chatbot_sharegpt,98.35084629058838,1.0,0.0,0.022110654698514143,0.0,508.0,6462.0,0.04987621307373047,1.0,88.1959490776062,6461.0,,,,,
2026-07-15T07:33:36.779136+00:00,qwen7b_gpu_a100_offload_chatbot_sharegpt,99.35414123535156,1.0,0.0,0.022364217252396124,0.0,508.0,6535.0,0.04987621307373047,1.0,89.2044665813446,6534.0,,,,,
2026-07-15T07:33:37.782738+00:00,qwen7b_gpu_a100_offload_chatbot_sharegpt,100.35774230957031,1.0,0.0,0.02256706729550184,0.0,508.0,6607.0,0.04987621307373047,1.0,90.19976878166199,6606.0,,,,,
2026-07-15T07:33:38.786064+00:00,qwen7b_gpu_a100_offload_chatbot_sharegpt,101.36106967926025,1.0,0.0,0.022820629849383822,0.0,508.0,6680.0,0.04987621307373047,1.0,91.20882797241211,6679.0,,,,,
2026-07-15T07:33:39.789537+00:00,qwen7b_gpu_a100_offload_chatbot_sharegpt,102.36454224586487,1.0,0.0,0.02302347989248943,0.0,508.0,6753.0,0.04987621307373047,1.0,92.21739101409912,6752.0,,,,,
2026-07-15T07:33:40.793117+00:00,qwen7b_gpu_a100_offload_chatbot_sharegpt,103.36812162399292,1.0,0.0,0.02327704244637152,0.0,508.0,6825.0,0.04987621307373047,1.0,93.21221613883972,6824.0,,,,,
2026-07-15T07:33:41.796806+00:00,qwen7b_gpu_a100_offload_chatbot_sharegpt,104.37181234359741,1.0,0.0,0.023479892489477128,0.0,508.0,6898.0,0.04987621307373047,1.0,94.22153568267822,6897.0,,,,,
2026-07-15T07:33:42.800320+00:00,qwen7b_gpu_a100_offload_chatbot_sharegpt,105.37532544136047,1.0,0.0,0.02373345504335922,0.0,508.0,6970.0,0.04987621307373047,1.0,95.21717095375061,6969.0,,,,,
2026-07-15T07:33:43.804180+00:00,qwen7b_gpu_a100_offload_chatbot_sharegpt,106.37918543815613,1.0,0.0,0.023936305086464826,0.0,508.0,7043.0,0.04987621307373047,1.0,96.22687292098999,7042.0,,,,,
